country,countryCode,region,regionCode,city,cityCode,district,districtCode,street,streetCode,
中国,CN,湖南省,430000,衡阳市,430400,珠晖区,430405,,,
中国,CN,湖南省,430000,衡阳市,430400,雁峰区,430406,,,
中国,CN,湖南省,430000,衡阳市,430400,石鼓区,430407,,,
中国,CN,湖南省,430000,衡阳市,430400,蒸湘区,430408,,,
中国,CN,湖南省,430000,衡阳市,430400,南岳区,430412,,,
中国,CN,湖南省,430000,衡阳市,430400,衡阳县,430421,,,
中国,CN,湖南省,430000,衡阳市,430400,衡南县,430422,,,
中国,CN,湖南省,430000,衡阳市,430400,衡山县,430423,,,
中国,CN,湖南省,430000,衡阳市,430400,衡东县,430424,,,
中国,CN,湖南省,430000,衡阳市,430400,祁东县,430426,,,
中国,CN,湖南省,430000,衡阳市,430400,耒阳市,430481,,,
中国,CN,湖南省,430000,衡阳市,430400,常宁市,430482,,,
中国,CN,湖南省,430000,邵阳市,430500,双清区,430502,,,
中国,CN,湖南省,430000,邵阳市,430500,大祥区,430503,,,
中国,CN,湖南省,430000,邵阳市,430500,北塔区,430511,,,
中国,CN,湖南省,430000,邵阳市,430500,邵东县,430521,,,
中国,CN,湖南省,430000,邵阳市,430500,新邵县,430522,,,
中国,CN,湖南省,430000,邵阳市,430500,邵阳县,430523,,,
中国,CN,湖南省,430000,邵阳市,430500,隆回县,430524,,,
中国,CN,湖南省,430000,邵阳市,430500,洞口县,430525,,,
中国,CN,湖南省,430000,邵阳市,430500,绥宁县,430527,,,
中国,CN,湖南省,430000,邵阳市,430500,新宁县,430528,,,
中国,CN,湖南省,430000,邵阳市,430500,城步苗族自治县,430529,,,
中国,CN,湖南省,430000,邵阳市,430500,武冈市,430581,,,
中国,CN,湖南省,430000,岳阳市,430600,岳阳楼区,430602,,,
中国,CN,湖南省,430000,岳阳市,430600,云溪区,430603,,,
中国,CN,湖南省,430000,岳阳市,430600,君山区,430611,,,
中国,CN,湖南省,430000,岳阳市,430600,岳阳县,430621,,,
中国,CN,湖南省,430000,岳阳市,430600,华容县,430623,,,
中国,CN,湖南省,430000,岳阳市,430600,湘阴县,430624,,,
中国,CN,湖南省,430000,岳阳市,430600,平江县,430626,,,
中国,CN,湖南省,430000,岳阳市,430600,汨罗市,430681,,,
中国,CN,湖南省,430000,岳阳市,430600,临湘市,430682,,,
中国,CN,湖南省,430000,常德市,430700,武陵区,430702,,,
中国,CN,湖南省,430000,常德市,430700,鼎城区,430703,,,
中国,CN,湖南省,430000,常德市,430700,安乡县,430721,,,
中国,CN,湖南省,430000,常德市,430700,汉寿县,430722,,,
中国,CN,湖南省,430000,常德市,430700,澧县,430723,,,
中国,CN,湖南省,430000,常德市,430700,临澧县,430724,,,
中国,CN,湖南省,430000,常德市,430700,桃源县,430725,,,
中国,CN,湖南省,430000,常德市,430700,石门县,430726,,,
中国,CN,湖南省,430000,常德市,430700,津市市,430781,,,
中国,CN,湖南省,430000,张家界市,430800,永定区,430802,,,
中国,CN,湖南省,430000,张家界市,430800,武陵源区,430811,,,
中国,CN,湖南省,430000,张家界市,430800,慈利县,430821,,,
中国,CN,湖南省,430000,张家界市,430800,桑植县,430822,,,
中国,CN,湖南省,430000,益阳市,430900,资阳区,430902,,,
中国,CN,湖南省,430000,益阳市,430900,赫山区,430903,,,
中国,CN,湖南省,430000,益阳市,430900,南县,430921,,,
中国,CN,湖南省,430000,益阳市,430900,桃江县,430922,,,
中国,CN,湖南省,430000,益阳市,430900,安化县,430923,,,
中国,CN,湖南省,430000,益阳市,430900,沅江市,430981,,,
中国,CN,湖南省,430000,郴州市,431000,北湖区,431002,,,
中国,CN,湖南省,430000,郴州市,431000,苏仙区,431003,,,
中国,CN,湖南省,430000,郴州市,431000,桂阳县,431021,,,
中国,CN,湖南省,430000,郴州市,431000,宜章县,431022,,,
中国,CN,湖南省,430000,郴州市,431000,永兴县,431023,,,
中国,CN,湖南省,430000,郴州市,431000,嘉禾县,431024,,,
中国,CN,湖南省,430000,郴州市,431000,临武县,431025,,,
中国,CN,湖南省,430000,郴州市,431000,汝城县,431026,,,
中国,CN,湖南省,430000,郴州市,431000,桂东县,431027,,,
中国,CN,湖南省,430000,郴州市,431000,安仁县,431028,,,
中国,CN,湖南省,430000,郴州市,431000,资兴市,431081,,,
中国,CN,湖南省,430000,永州市,431100,零陵区,431102,,,
中国,CN,湖南省,430000,永州市,431100,冷水滩区,431103,,,
中国,CN,湖南省,430000,永州市,431100,祁阳县,431121,,,
中国,CN,湖南省,430000,永州市,431100,东安县,431122,,,
中国,CN,湖南省,430000,永州市,431100,双牌县,431123,,,
中国,CN,湖南省,430000,永州市,431100,道县,431124,,,
中国,CN,湖南省,430000,永州市,431100,江永县,431125,,,
中国,CN,湖南省,430000,永州市,431100,宁远县,431126,,,
中国,CN,湖南省,430000,永州市,431100,蓝山县,431127,,,
中国,CN,湖南省,430000,永州市,431100,新田县,431128,,,
中国,CN,湖南省,430000,永州市,431100,江华瑶族自治县,431129,,,
中国,CN,湖南省,430000,怀化市,431200,鹤城区,431202,,,
中国,CN,湖南省,430000,怀化市,431200,中方县,431221,,,
中国,CN,湖南省,430000,怀化市,431200,沅陵县,431222,,,
中国,CN,湖南省,430000,怀化市,431200,辰溪县,431223,,,
中国,CN,湖南省,430000,怀化市,431200,溆浦县,431224,,,
中国,CN,湖南省,430000,怀化市,431200,会同县,431225,,,
中国,CN,湖南省,430000,怀化市,431200,麻阳苗族自治县,431226,,,
中国,CN,湖南省,430000,怀化市,431200,新晃侗族自治县,431227,,,
中国,CN,湖南省,430000,怀化市,431200,芷江侗族自治县,431228,,,
中国,CN,湖南省,430000,怀化市,431200,靖州苗族侗族自治县,431229,,,
中国,CN,湖南省,430000,怀化市,431200,通道侗族自治县,431230,,,
中国,CN,湖南省,430000,怀化市,431200,洪江市,431281,,,
中国,CN,湖南省,430000,娄底市,431300,娄星区,431302,,,
中国,CN,湖南省,430000,娄底市,431300,双峰县,431321,,,
中国,CN,湖南省,430000,娄底市,431300,新化县,431322,,,
中国,CN,湖南省,430000,娄底市,431300,冷水江市,431381,,,
中国,CN,湖南省,430000,娄底市,431300,涟源市,431382,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,吉首市,433101,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,泸溪县,433122,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,凤凰县,433123,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,花垣县,433124,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,保靖县,433125,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,古丈县,433126,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,永顺县,433127,,,
中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,龙山县,433130,,,
中国,CN,广东省,440000,广州市,440100,荔湾区,440103,,,
中国,CN,广东省,440000,广州市,440100,越秀区,440104,,,
中国,CN,广东省,440000,广州市,440100,海珠区,440105,,,
中国,CN,广东省,440000,广州市,440100,天河区,440106,,,
中国,CN,广东省,440000,广州市,440100,白云区,440111,,,
中国,CN,广东省,440000,广州市,440100,黄埔区,440112,,,
中国,CN,广东省,440000,广州市,440100,番禺区,440113,,,
中国,CN,广东省,440000,广州市,440100,花都区,440114,,,
中国,CN,广东省,440000,广州市,440100,南沙区,440115,,,
中国,CN,广东省,440000,广州市,440100,从化区,440117,,,
中国,CN,广东省,440000,广州市,440100,增城区,440118,,,
中国,CN,广东省,440000,韶关市,440200,武江区,440203,,,
中国,CN,广东省,440000,韶关市,440200,浈江区,440204,,,
中国,CN,广东省,440000,韶关市,440200,曲江区,440205,,,
中国,CN,广东省,440000,韶关市,440200,始兴县,440222,,,
中国,CN,广东省,440000,韶关市,440200,仁化县,440224,,,
中国,CN,广东省,440000,韶关市,440200,翁源县,440229,,,
中国,CN,广东省,440000,韶关市,440200,乳源瑶族自治县,440232,,,
中国,CN,广东省,440000,韶关市,440200,新丰县,440233,,,
中国,CN,广东省,440000,韶关市,440200,乐昌市,440281,,,
中国,CN,广东省,440000,韶关市,440200,南雄市,440282,,,
中国,CN,广东省,440000,深圳市,440300,罗湖区,440303,,,
中国,CN,广东省,440000,深圳市,440300,福田区,440304,,,
中国,CN,广东省,440000,深圳市,440300,南山区,440305,,,
中国,CN,广东省,440000,深圳市,440300,宝安区,440306,,,
中国,CN,广东省,440000,深圳市,440300,龙岗区,440307,,,
中国,CN,广东省,440000,深圳市,440300,盐田区,440308,,,
中国,CN,广东省,440000,深圳市,440300,龙华区,440309,,,
中国,CN,广东省,440000,深圳市,440300,坪山区,440310,,,
中国,CN,广东省,440000,深圳市,440300,光明区,440311,,,
中国,CN,广东省,440000,珠海市,440400,香洲区,440402,,,
中国,CN,广东省,440000,珠海市,440400,斗门区,440403,,,
中国,CN,广东省,440000,珠海市,440400,金湾区,440404,,,
中国,CN,广东省,440000,汕头市,440500,龙湖区,440507,,,
中国,CN,广东省,440000,汕头市,440500,金平区,440511,,,
中国,CN,广东省,440000,汕头市,440500,濠江区,440512,,,
中国,CN,广东省,440000,汕头市,440500,潮阳区,440513,,,
中国,CN,广东省,440000,汕头市,440500,潮南区,440514,,,
中国,CN,广东省,440000,汕头市,440500,澄海区,440515,,,
中国,CN,广东省,440000,汕头市,440500,南澳县,440523,,,
中国,CN,广东省,440000,佛山市,440600,禅城区,440604,,,
中国,CN,广东省,440000,佛山市,440600,南海区,440605,,,
中国,CN,广东省,440000,佛山市,440600,顺德区,440606,,,
中国,CN,广东省,440000,佛山市,440600,三水区,440607,,,
中国,CN,广东省,440000,佛山市,440600,高明区,440608,,,
中国,CN,广东省,440000,江门市,440700,蓬江区,440703,,,
中国,CN,广东省,440000,江门市,440700,江海区,440704,,,
中国,CN,广东省,440000,江门市,440700,新会区,440705,,,
中国,CN,广东省,440000,江门市,440700,台山市,440781,,,
中国,CN,广东省,440000,江门市,440700,开平市,440783,,,
中国,CN,广东省,440000,江门市,440700,鹤山市,440784,,,
中国,CN,广东省,440000,江门市,440700,恩平市,440785,,,
中国,CN,广东省,440000,湛江市,440800,赤坎区,440802,,,
中国,CN,广东省,440000,湛江市,440800,霞山区,440803,,,
中国,CN,广东省,440000,湛江市,440800,坡头区,440804,,,
中国,CN,广东省,440000,湛江市,440800,麻章区,440811,,,
中国,CN,广东省,440000,湛江市,440800,遂溪县,440823,,,
中国,CN,广东省,440000,湛江市,440800,徐闻县,440825,,,
中国,CN,广东省,440000,湛江市,440800,廉江市,440881,,,
中国,CN,广东省,440000,湛江市,440800,雷州市,440882,,,
中国,CN,广东省,440000,湛江市,440800,吴川市,440883,,,
中国,CN,广东省,440000,茂名市,440900,茂南区,440902,,,
中国,CN,广东省,440000,茂名市,440900,电白区,440904,,,
中国,CN,广东省,440000,茂名市,440900,高州市,440981,,,
中国,CN,广东省,440000,茂名市,440900,化州市,440982,,,
中国,CN,广东省,440000,茂名市,440900,信宜市,440983,,,
中国,CN,广东省,440000,肇庆市,441200,端州区,441202,,,
中国,CN,广东省,440000,肇庆市,441200,鼎湖区,441203,,,
中国,CN,广东省,440000,肇庆市,441200,高要区,441204,,,
中国,CN,广东省,440000,肇庆市,441200,广宁县,441223,,,
中国,CN,广东省,440000,肇庆市,441200,怀集县,441224,,,
中国,CN,广东省,440000,肇庆市,441200,封开县,441225,,,
中国,CN,广东省,440000,肇庆市,441200,德庆县,441226,,,
中国,CN,广东省,440000,肇庆市,441200,四会市,441284,,,
中国,CN,广东省,440000,惠州市,441300,惠城区,441302,,,
中国,CN,广东省,440000,惠州市,441300,惠阳区,441303,,,
中国,CN,广东省,440000,惠州市,441300,博罗县,441322,,,
中国,CN,广东省,440000,惠州市,441300,惠东县,441323,,,
中国,CN,广东省,440000,惠州市,441300,龙门县,441324,,,
中国,CN,广东省,440000,梅州市,441400,梅江区,441402,,,
中国,CN,广东省,440000,梅州市,441400,梅县区,441403,,,
中国,CN,广东省,440000,梅州市,441400,大埔县,441422,,,
中国,CN,广东省,440000,梅州市,441400,丰顺县,441423,,,
中国,CN,广东省,440000,梅州市,441400,五华县,441424,,,
中国,CN,广东省,440000,梅州市,441400,平远县,441426,,,
中国,CN,广东省,440000,梅州市,441400,蕉岭县,441427,,,
中国,CN,广东省,440000,梅州市,441400,兴宁市,441481,,,
中国,CN,广东省,440000,汕尾市,441500,城区,441502,,,
中国,CN,广东省,440000,汕尾市,441500,海丰县,441521,,,
中国,CN,广东省,440000,汕尾市,441500,陆河县,441523,,,
中国,CN,广东省,440000,汕尾市,441500,陆丰市,441581,,,
中国,CN,广东省,440000,河源市,441600,源城区,441602,,,
中国,CN,广东省,440000,河源市,441600,紫金县,441621,,,
中国,CN,广东省,440000,河源市,441600,龙川县,441622,,,
中国,CN,广东省,440000,河源市,441600,连平县,441623,,,
中国,CN,广东省,440000,河源市,441600,和平县,441624,,,
中国,CN,广东省,440000,河源市,441600,东源县,441625,,,
中国,CN,广东省,440000,阳江市,441700,江城区,441702,,,
中国,CN,广东省,440000,阳江市,441700,阳东区,441704,,,
中国,CN,广东省,440000,阳江市,441700,阳西县,441721,,,
中国,CN,广东省,440000,阳江市,441700,阳春市,441781,,,
中国,CN,广东省,440000,清远市,441800,清城区,441802,,,
中国,CN,广东省,440000,清远市,441800,清新区,441803,,,
中国,CN,广东省,440000,清远市,441800,佛冈县,441821,,,
中国,CN,广东省,440000,清远市,441800,阳山县,441823,,,
中国,CN,广东省,440000,清远市,441800,连山壮族瑶族自治县,441825,,,
中国,CN,广东省,440000,清远市,441800,连南瑶族自治县,441826,,,
中国,CN,广东省,440000,清远市,441800,英德市,441881,,,
中国,CN,广东省,440000,清远市,441800,连州市,441882,,,
中国,CN,广东省,440000,东莞市,441900,东莞市,441900,,,
中国,CN,广东省,440000,中山市,442000,中山市,442000,,,
中国,CN,广东省,440000,潮州市,445100,湘桥区,445102,,,
中国,CN,广东省,440000,潮州市,445100,潮安区,445103,,,
中国,CN,广东省,440000,潮州市,445100,饶平县,445122,,,
中国,CN,广东省,440000,揭阳市,445200,榕城区,445202,,,
中国,CN,广东省,440000,揭阳市,445200,揭东区,445203,,,
中国,CN,广东省,440000,揭阳市,445200,揭西县,445222,,,
中国,CN,广东省,440000,揭阳市,445200,惠来县,445224,,,
中国,CN,广东省,440000,揭阳市,445200,普宁市,445281,,,
中国,CN,广东省,440000,云浮市,445300,云城区,445302,,,
中国,CN,广东省,440000,云浮市,445300,云安区,445303,,,
中国,CN,广东省,440000,云浮市,445300,新兴县,445321,,,
中国,CN,广东省,440000,云浮市,445300,郁南县,445322,,,
中国,CN,广东省,440000,云浮市,445300,罗定市,445381,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,兴宁区,450102,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,青秀区,450103,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,江南区,450105,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,西乡塘区,450107,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,良庆区,450108,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,邕宁区,450109,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,武鸣区,450110,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,隆安县,450123,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,马山县,450124,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,上林县,450125,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,宾阳县,450126,,,
中国,CN,广西壮族自治区,450000,南宁市,450100,横县,450127,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,城中区,450202,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,鱼峰区,450203,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,柳南区,450204,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,柳北区,450205,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,柳江区,450206,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,柳城县,450222,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,鹿寨县,450223,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,融安县,450224,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,融水苗族自治县,450225,,,
中国,CN,广西壮族自治区,450000,柳州市,450200,三江侗族自治县,450226,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,秀峰区,450302,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,叠彩区,450303,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,象山区,450304,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,七星区,450305,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,雁山区,450311,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,临桂区,450312,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,阳朔县,450321,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,灵川县,450323,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,全州县,450324,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,兴安县,450325,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,永福县,450326,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,灌阳县,450327,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,龙胜各族自治县,450328,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,资源县,450329,,,
中国,CN,广西壮族自治区,450000,桂林市,450300,平乐县,450330,,,
